cont_id,distance,relationship,setting,location_multi,location_fine_multi
477,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
478,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
479,Pyshical contact,Cohabitant,indoor,Transport,Transport
480,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
481,Pyshical contact,Cohabitant,indoor,Other,Otherindoor
482,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
483,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
484,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
485,More than 2 meters,Other,outdoor,Home,Home
486,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
487,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
488,Between 1 and 2 meters,Coworker,outdoor,Home,Home
489,Pyshical contact,Coworker,outdoor,Home,Home
490,Between 1 and 2 meters,Coworker,outdoor,Work,Work
491,Between 1 and 2 meters,Coworker,indoor,Home,Home
492,Between 1 and 2 meters,Coworker,outdoor,Work,Work
493,Between 1 and 2 meters,Coworker,outdoor,Work,Work
494,Between 1 and 2 meters,Friend or acquaintance,indoor,Leisure,Restaurant
495,Between 1 and 2 meters,Friend or acquaintance,indoor,Home,Home
496,Between 1 and 2 meters,Coworker,indoor,Home,Home
497,Less than 1 meter,Other,indoor,Leisure,Restaurant
498,Between 1 and 2 meters,Friend or acquaintance,indoor,Leisure,Restaurant
499,Less than 1 meter,Other,indoor,Leisure,Restaurant
500,Between 1 and 2 meters,Coworker,outdoor,Work,Work
501,Between 1 and 2 meters,Coworker,indoor,Home,Home
502,Less than 1 meter,Other,indoor,Leisure,Restaurant
503,Between 1 and 2 meters,Friend or acquaintance,indoor,Leisure,Restaurant
504,More than 2 meters,Coworker,indoor,Home,Home
505,Between 1 and 2 meters,Coworker,indoor,Home,Home
506,Less than 1 meter,Other,indoor,Leisure,Restaurant
507,Between 1 and 2 meters,Coworker,indoor,Home,Home
508,Between 1 and 2 meters,Coworker,indoor,Leisure,Restaurant
509,Between 1 and 2 meters,Coworker,outdoor,Home,Home
510,Less than 1 meter,Other,indoor,Leisure,Restaurant
511,Between 1 and 2 meters,Coworker,indoor,Home,Home
512,Pyshical contact,Friend or acquaintance,outdoor,Home,Home
513,Pyshical contact,School/college mate,indoor,Home,Home
514,Pyshical contact,School/college mate,indoor,Home,Home
515,Pyshical contact,School/college mate,indoor,Home,Home
516,Pyshical contact,School/college mate,indoor,Home,Home
517,Pyshical contact,School/college mate,indoor,Home,Home
518,Pyshical contact,School/college mate,indoor,Home,Home
519,Pyshical contact,School/college mate,indoor,Home,Home
520,Pyshical contact,School/college mate,indoor,School,School
521,Pyshical contact,School/college mate,indoor,School,School
522,Pyshical contact,School/college mate,indoor,School,School
523,Pyshical contact,School/college mate,indoor,School,School
524,Pyshical contact,School/college mate,indoor,School,School
525,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
526,Pyshical contact,School/college mate,indoor,School,School
527,Pyshical contact,School/college mate,indoor,School,School
528,Pyshical contact,Friend or acquaintance,indoor,Leisure,Leisure
529,Pyshical contact,Friend or acquaintance,indoor,Leisure,Leisure
530,Pyshical contact,Friend or acquaintance,indoor,Leisure,Leisure
531,Pyshical contact,Friend or acquaintance,indoor,Leisure,Leisure
532,Pyshical contact,Friend or acquaintance,indoor,Leisure,Leisure
533,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
534,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
535,Between 1 and 2 meters,Other,indoor,Other,Otherindoor
536,Less than 1 meter,Other,indoor,Home,Home
537,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
538,More than 2 meters,Other,indoor,Other,Otherindoor
539,More than 2 meters,Other,indoor,Other,Otherindoor
540,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
541,Between 1 and 2 meters,Non-cohabitant relative/family member,outdoor,Home,Home
542,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
543,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
544,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
545,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
546,Pyshical contact,School/college mate,indoor,School,School
547,Pyshical contact,School/college mate,indoor,School,School
548,Pyshical contact,School/college mate,indoor,School,School
549,Pyshical contact,School/college mate,indoor,School,School
550,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
551,Pyshical contact,Other,indoor,School,School
552,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
553,Between 1 and 2 meters,School/college mate,indoor,Home,Home
554,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
555,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
556,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
557,More than 2 meters,Cohabitant,indoor,Home,Cohabitant
558,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
559,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
560,Less than 1 meter,Coworker,indoor,Work,Work
561,Less than 1 meter,Coworker,indoor,Transport,Transport
562,Less than 1 meter,Cohabitant,indoor,Home,Home
563,Less than 1 meter,Friend or acquaintance,indoor,Other,Otherindoor
564,Less than 1 meter,Other,indoor,Other,Otherindoor
565,Less than 1 meter,Coworker,outdoor,Home,Home
566,Between 1 and 2 meters,Coworker,indoor,Work,Work
567,Pyshical contact,Coworker,indoor,Work,Work
568,Less than 1 meter,Coworker,outdoor,Home,Home
569,Pyshical contact,Coworker,indoor,Work,Work
570,Less than 1 meter,Coworker,indoor,Work,Work
571,Less than 1 meter,Coworker,outdoor,Home,Home
572,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
573,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
574,Pyshical contact,School/college mate,indoor,School,School
575,Pyshical contact,School/college mate,indoor,School,School
576,Pyshical contact,School/college mate,indoor,School,School
577,Pyshical contact,School/college mate,indoor,School,School
578,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
579,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
580,Less than 1 meter,Friend or acquaintance,outdoor,School,School
581,Between 1 and 2 meters,Other,indoor,School,School
582,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
583,Between 1 and 2 meters,Friend or acquaintance,indoor,School,School
584,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
585,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
586,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
587,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
588,Between 1 and 2 meters,Other,indoor,Transport,Transport
589,Between 1 and 2 meters,Other,indoor,Leisure,Homeguest
590,Between 1 and 2 meters,Other,indoor,Home,Home
591,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
592,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
593,More than 2 meters,Coworker,indoor,Work,Work
594,More than 2 meters,Other,indoor,Other,Shopping
595,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
596,Less than 1 meter,Coworker,indoor,Work,Work
597,Less than 1 meter,Coworker,indoor,Work,Work
598,Less than 1 meter,Coworker,indoor,Work,Work
599,Less than 1 meter,Friend or acquaintance,outdoor,Work,Work
600,Pyshical contact,Coworker,outdoor,Work,Work
601,Pyshical contact,Friend or acquaintance,indoor,Home,Home
602,Less than 1 meter,Coworker,outdoor,Work,Work
603,Pyshical contact,Coworker,indoor,Home,Home
604,Pyshical contact,Friend or acquaintance,indoor,Home,Home
605,Less than 1 meter,Friend or acquaintance,outdoor,Work,Work
606,Pyshical contact,Cohabitant,indoor,Home,Home
607,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
608,Pyshical contact,School/college mate,indoor,School,School
609,Pyshical contact,Friend or acquaintance,outdoor,Home,Home
610,Pyshical contact,Cohabitant,outdoor,Home,Cohabitant
611,Between 1 and 2 meters,Other,indoor,Home,Home
612,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
613,Between 1 and 2 meters,School/college mate,indoor,School,School
614,Between 1 and 2 meters,School/college mate,indoor,School,School
615,Between 1 and 2 meters,School/college mate,indoor,School,School
616,Between 1 and 2 meters,School/college mate,indoor,School,School
617,Between 1 and 2 meters,Other,indoor,Other,Shopping
618,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
619,Less than 1 meter,Coworker,indoor,Work,Work
620,Less than 1 meter,Coworker,indoor,Work,Work
621,Pyshical contact,School/college mate,indoor,Home,Home
622,More than 2 meters,School/college mate,indoor,Home,Home
623,More than 2 meters,School/college mate,indoor,Home,Home
624,More than 2 meters,School/college mate,indoor,Home,Home
625,More than 2 meters,School/college mate,indoor,Home,Home
626,More than 2 meters,School/college mate,indoor,Home,Home
627,More than 2 meters,School/college mate,indoor,Home,Home
628,More than 2 meters,School/college mate,indoor,Home,Home
629,More than 2 meters,School/college mate,indoor,Home,Home
630,Pyshical contact,School/college mate,indoor,Home,Home
631,Pyshical contact,School/college mate,indoor,Home,Home
632,More than 2 meters,School/college mate,indoor,Home,Home
633,More than 2 meters,School/college mate,indoor,Home,Home
634,Pyshical contact,School/college mate,indoor,Home,Home
635,Pyshical contact,School/college mate,indoor,Home,Home
636,Pyshical contact,School/college mate,indoor,Home,Home
637,More than 2 meters,School/college mate,indoor,Home,Home
638,More than 2 meters,School/college mate,indoor,Home,Home
639,More than 2 meters,School/college mate,indoor,Home,Home
640,More than 2 meters,School/college mate,indoor,Home,Home
641,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
642,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
643,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
644,Between 1 and 2 meters,Coworker,indoor,Home,Home
645,Between 1 and 2 meters,Coworker,indoor,Home,Home
646,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
647,Between 1 and 2 meters,Coworker,indoor,Home,Home
648,Between 1 and 2 meters,Coworker,indoor,Home,Home
649,Between 1 and 2 meters,Coworker,indoor,Home,Home
650,Between 1 and 2 meters,Coworker,indoor,Home,Home
651,Between 1 and 2 meters,Coworker,indoor,Home,Home
652,Between 1 and 2 meters,Coworker,indoor,Home,Home
653,Between 1 and 2 meters,Coworker,indoor,Home,Home
654,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
655,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
656,Between 1 and 2 meters,Other,indoor,Other,Shopping
657,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
658,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
659,Pyshical contact,Non-cohabitant relative/family member,outdoor,Home,Home
660,Pyshical contact,Cohabitant,outdoor,Home,Cohabitant
661,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
662,Less than 1 meter,School/college mate,indoor,School,School
663,Less than 1 meter,School/college mate,indoor,School,School
664,Pyshical contact,Friend or acquaintance,outdoor,Leisure,Leisure
665,Less than 1 meter,School/college mate,indoor,School,School
666,Less than 1 meter,School/college mate,indoor,School,School
667,Pyshical contact,Friend or acquaintance,outdoor,Leisure,Leisure
668,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
669,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
670,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
671,Between 1 and 2 meters,Friend or acquaintance,indoor,Home,Home
672,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
673,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
674,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
675,Less than 1 meter,Friend or acquaintance,outdoor,Other,Otheroutdoor
676,Pyshical contact,Friend or acquaintance,indoor,Transport,Transport
677,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
678,Less than 1 meter,Coworker,indoor,Work,Work
679,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
680,Between 1 and 2 meters,Coworker,indoor,Home,Home
681,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
682,Less than 1 meter,Coworker,indoor,Home,Home
683,Between 1 and 2 meters,Coworker,indoor,Home,Home
684,,School/college mate,indoor,School,School
685,,School/college mate,indoor,School,School
686,,School/college mate,indoor,School,School
687,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
688,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
689,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
690,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
691,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
692,Between 1 and 2 meters,Friend or acquaintance,indoor,Home,Home
693,Between 1 and 2 meters,Friend or acquaintance,indoor,Home,Home
694,Between 1 and 2 meters,Friend or acquaintance,indoor,Home,Home
695,Between 1 and 2 meters,School/college mate,indoor,Home,Home
696,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
697,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
698,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
699,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
700,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
701,Pyshical contact,Other,indoor,Home,Home
702,Pyshical contact,Cohabitant,indoor,Home,Home
703,Pyshical contact,Friend or acquaintance,indoor,School,School
704,Pyshical contact,Friend or acquaintance,outdoor,School,School
705,Pyshical contact,Friend or acquaintance,indoor,Home,Home
706,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
707,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
708,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
709,Pyshical contact,Cohabitant,indoor,Home,Home
710,Pyshical contact,Friend or acquaintance,outdoor,Home,Home
711,More than 2 meters,Friend or acquaintance,outdoor,Home,Home
712,More than 2 meters,Friend or acquaintance,outdoor,Leisure,Homeguest
713,More than 2 meters,Friend or acquaintance,outdoor,Leisure,Homeguest
714,More than 2 meters,Friend or acquaintance,outdoor,Home,Home
715,Pyshical contact,Friend or acquaintance,outdoor,Home,Home
716,Less than 1 meter,Friend or acquaintance,outdoor,Home,Home
717,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
718,Between 1 and 2 meters,Coworker,indoor,Work,Work
719,Between 1 and 2 meters,Coworker,indoor,Work,Work
720,Between 1 and 2 meters,Coworker,indoor,Work,Work
721,Between 1 and 2 meters,Coworker,indoor,Work,Work
722,Between 1 and 2 meters,Coworker,indoor,Work,Work
723,Between 1 and 2 meters,Other,indoor,Other,Shopping
724,Between 1 and 2 meters,Coworker,indoor,Work,Work
725,Between 1 and 2 meters,Other,indoor,Other,Shopping
726,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
727,Less than 1 meter,Friend or acquaintance,outdoor,Home,Home
728,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
729,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Leisure
730,Less than 1 meter,School/college mate,indoor,School,School
731,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Leisure
732,Between 1 and 2 meters,School/college mate,indoor,School,School
733,Pyshical contact,School/college mate,indoor,School,School
734,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Leisure
735,Pyshical contact,School/college mate,indoor,School,School
736,Pyshical contact,School/college mate,indoor,School,School
737,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Leisure
738,Less than 1 meter,School/college mate,indoor,School,School
739,Between 1 and 2 meters,School/college mate,indoor,School,School
740,Pyshical contact,School/college mate,indoor,School,School
741,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Leisure
742,Between 1 and 2 meters,School/college mate,indoor,School,School
743,Between 1 and 2 meters,School/college mate,indoor,School,School
744,Between 1 and 2 meters,School/college mate,indoor,School,School
745,Between 1 and 2 meters,School/college mate,indoor,School,School
746,More than 2 meters,School/college mate,indoor,School,School
747,Pyshical contact,School/college mate,indoor,School,School
748,Between 1 and 2 meters,School/college mate,indoor,School,School
749,Between 1 and 2 meters,School/college mate,indoor,School,School
750,Less than 1 meter,School/college mate,indoor,School,School
751,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Leisure
752,Pyshical contact,School/college mate,indoor,School,School
753,Pyshical contact,Friend or acquaintance,indoor,Leisure,Leisure
754,Pyshical contact,Other,indoor,Leisure,Leisure
755,Less than 1 meter,Other,indoor,Leisure,Leisure
756,Less than 1 meter,Other,indoor,Leisure,Leisure
757,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
758,Pyshical contact,Other,indoor,School,School
759,Pyshical contact,Other,indoor,School,School
760,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
761,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
762,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
763,Between 1 and 2 meters,Friend or acquaintance,outdoor,Home,Home
764,Between 1 and 2 meters,School/college mate,outdoor,School,School
765,Pyshical contact,School/college mate,outdoor,School,School
766,More than 2 meters,School/college mate,outdoor,School,School
767,Pyshical contact,Friend or acquaintance,outdoor,School,School
768,Pyshical contact,Friend or acquaintance,outdoor,School,School
769,Pyshical contact,Friend or acquaintance,outdoor,School,School
770,Pyshical contact,Friend or acquaintance,outdoor,School,School
771,Between 1 and 2 meters,Friend or acquaintance,outdoor,School,School
772,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
773,Between 1 and 2 meters,Cohabitant,indoor,Home,Home
774,Between 1 and 2 meters,Cohabitant,indoor,Home,Home
775,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
776,Less than 1 meter,Coworker,indoor,Home,Home
777,Less than 1 meter,Coworker,indoor,Home,Home
778,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
779,Pyshical contact,Cohabitant,indoor,Home,Home
780,More than 2 meters,Non-cohabitant relative/family member,outdoor,Other,Otheroutdoor
781,More than 2 meters,Non-cohabitant relative/family member,outdoor,Other,Otheroutdoor
782,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
783,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
784,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
785,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
786,Between 1 and 2 meters,Non-cohabitant relative/family member,indoor,Home,Home
